ID,Education,Marital_Status,Income,percent_kids,percent_teenagers,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_age,joining_company,Tot_amnt_spent,last_purchase_day_type,minor_home,total_accept,Total_num_purchase,AOV
9153,PhD,Married,1,0,100,81,39.89,5.82,40.84,7.63,4.87,0.95,3,7,8,10,5,0,0,0,0,0,0,0,1,1,1048,Weekend,1,0,28,37.42857143
10379,Master,Single,1,0,100,87,56.97,1.57,21.25,3.31,2.44,14.46,5,5,2,9,6,0,0,0,0,0,0,0,1,1,574,Weekday,2,0,21,27.33333333
9204,Graduation,Widow,2,0,100,33,36.05,15.45,18.85,5.64,10.3,13.7,4,4,3,6,3,0,0,0,0,0,0,0,1,3,1029,Weekend,1,0,17,60.52941176
3197,Graduation,Married,2,0,100,38,41.04,8.81,15.97,10.3,15.07,8.81,2,6,4,8,4,0,0,0,0,0,0,0,0,1,670,Weekday,1,0,20,33.5
2920,PhD,Single,1,0,100,63,79.7,0,14.34,1.21,0.91,3.84,2,2,4,8,8,0,0,0,0,0,0,0,1,3,990,Weekday,1,0,16,61.875
6961,Graduation,Married,0,100,0,26,9.09,9.09,45.45,0,27.27,9.09,1,1,0,2,8,0,0,0,0,0,0,0,1,0,11,Weekend,2,0,4,2.75
4673,PhD,Married,2,0,100,17,80.9,0.97,11.68,2.58,0.97,2.9,3,10,3,5,5,0,0,0,1,0,0,1,1,3,1241,Weekday,1,2,21,59.0952381
9937,Graduation,Single,2,0,0,75,32.47,14.06,25.87,4.34,7.47,15.8,1,2,2,12,1,0,0,0,0,0,0,0,0,0,576,Weekend,0,0,17,33.88235294
8779,Master,Married,0,100,0,13,32.56,2.33,44.19,9.88,0.58,10.47,4,4,1,3,9,1,0,0,0,0,0,1,0,2,172,Weekday,1,2,12,14.33333333
9596,PhD,Single,2,0,0,19,54.97,4.82,17.62,5.12,16.57,0.9,1,3,3,13,2,0,0,0,0,0,0,0,0,1,664,Weekend,0,0,20,33.2
2891,Graduation,Divorced,2,0,100,51,64.12,2.48,13.25,1.08,2.48,16.59,2,8,9,4,6,0,0,0,0,0,0,0,1,1,928,Weekday,1,0,23,40.34782609
4910,Graduation,Divorced,2,0,0,81,54.58,6.46,18.51,8.44,6.46,5.54,1,11,5,13,7,0,0,0,0,0,0,0,1,3,2074,Weekend,0,0,30,69.13333333
75,Master,Live_in,1,0,0,32,7.28,2.36,29.34,38.33,13.06,9.64,1,8,1,5,8,0,0,0,0,0,0,0,0,1,467,Weekend,0,0,15,31.13333333
10120,Graduation,Live_in,0,0,100,84,45.14,2.33,31.91,2.33,2.33,15.95,2,3,1,6,5,0,0,0,0,0,0,0,1,1,257,Weekday,1,0,12,21.41666667
6327,Graduation,Live_in,2,0,0,87,49.3,2.79,37.96,2.44,2.79,4.71,1,2,8,6,1,0,0,0,0,0,0,0,1,1,1146,Weekday,0,0,17,67.41176471
10142,PhD,Divorced,2,0,100,99,53.99,2.61,18.29,6.82,6.97,11.32,2,5,2,11,4,0,0,0,0,0,0,0,0,2,689,Weekday,1,0,20,34.45
9826,PhD,Single,2,0,0,96,42.53,4.82,39.64,6.29,4.82,1.89,1,5,6,10,2,0,0,0,0,0,0,1,1,3,2114,Weekend,0,1,22,96.09090909
1501,PhD,Married,2,0,0,21,3.2,0.93,94.47,0.99,0.17,0.23,15,0,28,1,0,0,0,0,0,0,0,0,0,3,1717,Weekday,0,0,44,39.02272727
10767,PhD,Live_in,2,0,0,40,56.46,2.97,35.66,0,2.97,1.93,1,3,5,12,1,0,0,1,1,0,0,0,0,0,1346,Weekend,0,2,21,64.0952381
7279,PhD,Live_in,2,0,0,3,24.9,8.24,53.54,6.03,0.86,6.42,1,4,6,4,2,0,0,0,0,0,0,0,1,1,1044,Weekday,0,0,15,69.6
7230,PhD,Divorced,1,0,100,98,93.1,0,4.87,1.22,0,0.81,6,4,5,7,6,0,1,0,0,0,0,1,1,3,493,Weekday,1,2,22,22.40909091
143,Graduation,Single,1,0,0,73,48.69,0,23.41,12.43,5.12,10.34,1,5,3,4,2,0,0,0,0,0,0,0,1,1,957,Weekday,0,0,13,73.61538462
450,Master,Live_in,1,0,100,90,24.81,5.56,29.63,6.3,4.07,29.63,3,1,4,4,3,0,0,0,0,0,0,0,1,1,270,Weekday,1,0,12,22.5
9316,Basic,Live_in,0,0,0,29,6.9,0,24.14,10.34,24.14,34.48,1,1,0,3,6,0,0,0,0,0,0,0,2,1,29,Weekday,0,0,5,5.8
6379,Master,Widow,1,50,50,3,55.37,0.83,16.53,0,1.65,25.62,3,2,2,2,7,0,0,0,0,0,0,1,2,2,121,Weekday,2,1,9,13.44444444
9239,Master,Married,1,0,100,94,73.02,3.17,14.29,2.38,2.38,4.76,1,2,1,4,3,0,0,0,0,0,0,0,1,1,126,Weekday,2,0,8,15.75
8315,Graduation,Single,0,0,0,65,17.39,8.7,47.83,8.7,0,17.39,1,1,0,2,6,0,0,0,0,0,0,0,0,0,23,Weekday,0,0,4,5.75
2868,PhD,Single,0,50,50,33,35.09,1.75,49.12,5.26,5.26,3.51,3,2,0,3,8,0,0,0,0,0,0,1,2,2,57,Weekend,2,1,8,7.125
10888,Graduation,Single,1,0,0,46,42.92,1.73,27.99,9.75,13.05,4.56,2,8,4,6,6,0,0,0,0,0,0,0,1,1,636,Weekend,0,0,20,31.8
1277,Graduation,Live_in,2,0,0,29,43.23,2.19,38.65,10.36,2.19,3.39,1,10,7,10,4,0,0,0,1,0,0,0,1,0,1004,Weekday,0,1,28,35.85714286
9977,Graduation,Divorced,2,0,100,99,43.73,1.5,42.1,4.5,3.54,4.63,3,9,3,5,4,0,0,0,0,0,0,0,1,1,734,Weekday,1,0,20,36.7
10196,Graduation,Married,2,100,0,26,34.53,20.03,28.83,2.44,10.42,3.75,2,8,2,8,4,0,0,0,0,0,0,0,0,0,614,Weekend,2,0,20,30.7
6384,Graduation,Divorced,2,0,100,30,62.56,0.83,19.13,0,0.83,16.66,3,5,2,11,8,1,0,0,0,0,0,0,0,0,1453,Weekday,1,1,21,69.19047619
8029,Master,Single,2,0,0,27,73.04,1.97,21.71,1.3,0.99,0.99,1,3,4,7,1,0,1,1,1,0,0,1,0,0,1621,Weekday,0,4,15,108.0666667
968,Master,Divorced,1,100,0,24,59.89,10.16,11.23,8.56,7.49,2.67,3,4,1,4,7,0,0,0,0,0,0,0,1,1,187,Weekday,1,0,12,15.58333333
6988,Graduation,Married,2,100,0,93,45.46,5.54,31.53,3.6,7.42,6.44,2,8,4,8,4,1,0,1,0,0,0,0,0,3,1443,Weekday,1,2,22,65.59090909
4472,PhD,Divorced,0,100,0,34,40.35,0,14.04,10.53,3.51,31.58,1,1,1,3,2,0,0,0,0,0,0,0,1,0,57,Weekday,1,0,6,9.5
6991,Graduation,Divorced,1,0,100,88,84.3,0.94,6.59,2.51,0.94,4.71,2,9,3,6,8,0,0,0,0,0,0,0,2,2,637,Weekend,1,0,20,31.85
3336,PhD,Live_in,2,0,100,96,75.11,0,4.75,0,0,20.15,3,2,4,5,7,1,0,0,0,0,0,0,2,1,948,Weekend,1,1,14,67.71428571
4301,Master,Married,0,100,0,10,38.98,1.69,22.03,3.39,3.39,30.51,1,1,1,2,7,1,0,0,0,0,0,1,1,3,59,Weekday,1,2,5,11.8
1940,Graduation,Married,0,100,0,26,5.56,16.67,22.22,11.11,11.11,33.33,1,1,0,2,8,0,0,0,0,0,0,0,0,1,18,Weekend,1,0,4,4.5
1272,Master,Single,1,0,100,49,73.53,6.42,9.19,3.54,0,7.31,4,7,5,10,5,0,0,0,0,0,0,0,1,3,903,Weekday,1,0,26,34.73076923
1388,Graduation,Single,0,100,0,11,5.36,8.93,18.75,16.96,12.5,37.5,2,2,1,3,6,0,0,0,0,0,0,0,1,2,112,Weekend,1,0,8,14
1044,Graduation,Live_in,1,0,0,44,50.17,0.84,33.72,3.52,3.52,8.22,3,5,4,8,4,0,0,0,0,0,0,0,2,2,596,Weekday,0,0,20,29.8
6969,Graduation,Live_in,1,100,0,75,42.49,5.58,28.33,18.45,3.43,1.72,3,4,1,5,7,0,0,0,0,0,0,0,0,1,233,Weekend,1,0,13,17.92307692
10479,PhD,Married,2,0,0,64,49.57,2.65,19.46,8.01,10.59,9.73,1,3,2,5,1,0,0,0,0,0,0,0,1,3,1511,Weekday,0,0,11,137.3636364
3619,Master,Divorced,2,0,0,19,29.95,2.17,43.49,5.47,11.98,6.94,1,5,3,8,2,0,0,1,0,0,0,1,1,3,1152,Weekend,0,2,17,67.76470588
1715,Graduation,Live_in,0,100,0,45,18.75,8.33,37.5,14.58,10.42,10.42,2,2,0,3,7,0,0,0,0,0,0,0,0,2,48,Weekday,1,0,7,6.857142857
10159,Graduation,Divorced,1,0,100,77,37.13,6.84,31.05,0,10.3,14.68,6,11,5,9,6,0,0,0,0,0,0,0,1,2,1185,Weekday,1,0,31,38.22580645
1463,Graduation,Single,1,50,50,9,38.1,9.52,23.81,14.29,0,14.29,1,1,0,2,7,0,0,0,0,0,0,0,1,0,21,Weekday,2,0,4,5.25
5114,Master,Married,2,0,100,1,69.43,0.93,25.8,0,2.9,0.93,2,5,4,5,4,0,0,0,0,0,0,0,1,3,965,Weekday,1,0,16,60.3125
4990,Graduation,Married,1,0,0,90,60.3,0,15.42,3.22,3.22,17.84,1,11,1,8,7,0,0,0,0,0,0,0,2,2,869,Weekday,0,0,21,41.38095238
4329,PhD,Married,0,100,0,43,37.5,0,37.5,12.5,6.25,6.25,2,1,0,3,7,0,0,0,0,0,0,0,0,0,16,Weekday,1,0,6,2.666666667
10936,Graduation,Married,2,0,0,79,30.66,8.53,30.66,8.83,8.53,12.79,1,5,6,4,3,0,0,0,0,0,0,0,1,2,1947,Weekday,0,0,16,121.6875
4692,Graduation,Married,0,100,0,19,9.86,0,16.9,18.31,9.86,45.07,5,4,1,2,9,1,0,0,0,0,0,1,0,3,71,Weekend,1,2,12,5.916666667
7212,Graduation,Married,1,0,100,99,83.08,0,10.77,0,0,6.15,1,2,0,3,6,0,0,0,0,0,0,0,1,0,65,Weekday,1,0,6,10.83333333
6086,Graduation,Married,2,0,0,62,32.25,1.81,51.16,5.8,5.51,3.48,1,6,5,12,2,0,0,0,1,0,0,0,1,1,1380,Weekday,0,1,24,57.5
437,Master,Divorced,2,0,0,41,28.63,13.83,21.23,15.97,5.65,14.7,1,3,8,11,1,0,0,0,0,0,0,0,0,0,1027,Weekday,0,0,23,44.65217391
11171,Master,Married,1,67,33,60,71.05,0.73,18.73,2.43,0.73,6.33,7,6,3,5,7,0,0,0,0,0,0,0,1,1,411,Weekend,3,0,21,19.57142857
11101,Graduation,Live_in,2,0,0,17,49.28,2.63,15.79,7.06,3.35,21.89,1,11,6,8,4,0,0,1,0,0,0,0,0,2,836,Weekday,0,1,26,32.15384615
5329,PhD,Divorced,0,50,50,24,72.73,0,27.27,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,2,1,11,Weekday,2,0,4,2.75
610,PhD,Live_in,1,50,50,60,72.71,0.83,16.25,1.25,0,8.96,8,7,2,6,8,0,0,0,0,0,0,0,2,3,480,Weekend,2,0,23,20.86956522
9384,Graduation,Married,2,50,50,57,54.13,1.49,20.46,1.98,3.96,17.99,7,4,2,10,3,0,0,0,0,0,0,0,0,2,606,Weekday,2,0,23,26.34782609
5956,PhD,Divorced,1,33,67,74,50.7,0.7,34.86,2.46,0.7,10.56,5,6,1,4,8,0,0,0,0,0,0,0,2,1,284,Weekend,3,0,16,17.75
10430,Graduation,Divorced,2,50,50,22,76.49,1.9,14.33,2.51,1.9,2.85,3,4,3,4,5,0,1,1,1,0,0,0,1,1,1472,Weekday,2,3,14,105.1428571
7875,Graduation,Married,2,0,0,46,57.66,0,36.79,2.56,2.98,0,1,4,8,13,2,0,1,1,1,0,0,1,2,0,1677,Weekend,0,4,26,64.5
7072,Graduation,Married,2,0,100,69,32.36,5.92,25.54,13.26,10.19,12.73,2,8,5,4,4,0,0,0,0,0,0,0,1,2,1335,Weekday,1,0,19,70.26315789
6255,Master,Live_in,2,0,100,29,41.32,11.68,18.86,16.47,5.39,6.29,1,4,1,7,2,0,0,0,0,0,0,0,2,0,334,Weekday,1,0,13,25.69230769
6516,Basic,Married,0,100,0,37,0,0,5.56,38.89,22.22,33.33,1,1,0,2,7,0,0,0,0,0,0,0,0,2,18,Weekday,1,0,4,4.5
5564,Graduation,Live_in,2,0,100,26,38.04,9.94,37.14,5.83,1.79,7.25,2,7,5,6,4,0,0,0,0,0,0,0,1,3,1338,Weekend,1,0,20,66.9
5682,PhD,Single,2,0,100,8,86.26,0.91,7.83,1.18,1.91,1.91,4,6,9,11,5,0,0,0,0,0,0,0,2,2,1099,Weekday,1,0,30,36.63333333
7458,Master,Live_in,0,50,50,26,40.21,2.06,25.77,4.12,3.09,24.74,2,3,0,3,8,0,0,0,0,0,0,0,1,2,97,Weekend,2,0,8,12.125
5237,PhD,Single,1,33,67,79,44.44,1.59,33.33,4.76,0,15.87,3,2,1,3,5,0,0,0,0,0,0,0,2,0,63,Weekday,3,0,9,7
7761,Master,Live_in,0,100,0,71,11.93,10.09,22.02,11.93,7.34,36.7,2,3,0,4,6,0,0,0,0,0,0,0,0,1,109,Weekday,1,0,9,12.11111111
5278,Graduation,Married,2,0,0,83,34.04,2.88,39.91,15.3,3.44,4.43,1,6,9,5,3,0,0,0,1,0,0,0,1,0,902,Weekday,0,1,21,42.95238095
3560,Graduation,Live_in,2,0,0,57,57.24,1.97,21.92,4.76,1.97,12.13,1,4,4,11,1,0,0,1,0,0,0,0,2,2,1574,Weekday,0,1,20,78.7
7235,Master,Married,0,100,0,37,5.26,13.16,31.58,10.53,21.05,18.42,3,2,0,4,5,0,0,0,0,0,0,0,1,1,38,Weekday,1,0,9,4.222222222
10548,Graduation,Single,2,0,0,30,29.48,1.77,38.75,14.37,11.04,4.58,1,3,8,12,1,0,0,0,0,0,0,0,0,0,960,Weekday,0,0,24,40
2281,Graduation,Single,0,100,0,34,14.29,10.71,25,0,10.71,39.29,1,1,0,2,7,1,0,0,0,0,0,0,1,1,28,Weekday,1,1,4,7
4073,Master,Married,2,0,0,0,63.29,6.58,20.74,1.23,2.8,5.35,1,10,10,7,6,1,0,0,0,0,0,1,2,0,1215,Weekday,0,2,28,43.39285714
6974,PhD,Live_in,2,0,0,89,34.6,2.81,49.57,3.67,3.74,5.61,1,6,10,5,2,0,0,0,0,0,0,0,1,0,1497,Weekend,0,0,22,68.04545455
7938,PhD,Live_in,1,0,100,92,77.95,1.78,14.7,3.79,0.89,0.89,2,3,2,10,3,0,0,0,0,0,0,0,1,1,449,Weekday,1,0,17,26.41176471
7094,Graduation,Widow,1,0,100,87,41.82,4.98,20.02,9.77,9.21,14.19,1,6,4,13,4,0,0,0,0,0,0,0,1,1,1064,Weekday,1,0,24,44.33333333
3667,Graduation,Married,2,0,0,20,44.28,10.13,39.21,2.33,1.54,2.5,1,8,5,11,8,0,1,1,1,0,0,1,1,2,1757,Weekday,0,4,25,70.28
7723,Graduation,Live_in,2,0,0,56,49.24,6.46,25.97,7.22,5.56,5.56,1,8,6,6,3,0,0,0,0,0,0,0,0,0,1440,Weekday,0,0,21,68.57142857
3870,Master,Live_in,2,0,0,28,35.69,3.48,31.21,9.24,11.53,8.85,1,7,3,13,4,0,0,0,0,0,0,0,0,2,1006,Weekday,0,0,24,41.91666667
4012,PhD,Live_in,1,0,100,55,65.17,0.98,30.59,1.31,0.98,0.98,5,7,6,5,6,0,0,0,0,0,0,1,1,3,1226,Weekday,1,1,23,53.30434783
5909,Graduation,Married,1,0,100,25,76.43,0.85,8.63,1.11,0,12.98,5,3,4,8,8,0,0,0,0,0,0,0,1,1,1171,Weekend,1,0,20,58.55
10470,Master,Married,1,100,0,0,43.48,2.17,25,0,4.35,25,2,2,1,3,4,0,0,0,0,0,0,0,0,2,92,Weekday,1,0,8,11.5
6488,PhD,Married,0,0,100,86,76.77,0,7.07,0,0,16.16,1,3,2,2,5,0,0,0,0,0,0,0,1,0,99,Weekday,1,0,8,12.375
10270,Master,Married,0,100,0,8,16.67,7.58,33.33,18.18,7.58,16.67,2,3,0,3,7,0,0,0,0,0,0,0,0,1,66,Weekday,1,0,8,8.25
6887,Graduation,Single,2,50,50,33,43.44,2.84,39.54,3.72,7.62,2.84,2,8,1,8,6,0,0,0,0,0,0,0,1,0,564,Weekend,2,0,19,29.68421053
6406,Master,Married,2,0,0,13,45.34,7.5,27.4,12.26,4.7,2.8,1,6,4,10,3,0,0,0,0,0,0,0,0,1,1427,Weekday,0,0,21,67.95238095
7573,PhD,Single,0,100,0,12,45.35,1.16,10.47,2.33,1.16,39.53,1,2,1,2,7,1,0,0,0,0,0,1,0,2,86,Weekend,1,2,6,14.33333333
4508,Graduation,Single,2,0,0,92,24.37,4.2,36.61,5.52,2.04,27.25,1,2,11,5,1,0,0,0,0,0,0,0,2,0,833,Weekday,0,0,19,43.84210526
221,Graduation,Married,1,0,100,90,57.02,1.24,15.7,1.65,0,24.38,3,3,2,4,6,0,0,0,0,0,0,0,1,2,242,Weekday,1,0,12,20.16666667
5331,Graduation,Married,2,0,0,8,31.41,2.73,48.05,13.22,0,4.6,1,3,6,7,2,0,0,0,0,0,0,0,0,3,1869,Weekday,0,0,17,109.9411765
1911,Graduation,Live_in,2,0,0,6,43.62,7.11,21.33,9.31,9.75,8.87,1,11,5,12,6,0,0,0,0,0,0,0,0,3,1364,Weekday,0,0,29,47.03448276
20,Master,Married,1,0,100,91,23.5,6.56,12.57,15.85,8.2,33.33,1,2,1,4,4,0,0,0,0,0,0,0,1,1,183,Weekday,1,0,8,22.875
8786,Master,Married,1,0,100,52,66.89,1.56,16.44,2.22,0,12.89,4,6,1,7,6,0,0,0,0,0,0,0,1,2,450,Weekday,1,0,18,25
10582,Graduation,Married,2,0,100,3,23.75,4.22,45.91,10.03,4.22,11.87,2,5,2,12,2,0,0,0,0,0,0,0,0,2,758,Weekday,1,0,21,36.0952381
1915,PhD,Married,2,0,0,57,52.69,7.63,16.12,9.95,0,13.6,1,8,5,6,3,0,0,0,0,0,0,0,2,1,1507,Weekday,0,0,20,75.35
8897,Graduation,Single,1,50,50,9,59.94,0.76,13.91,4.28,3.98,17.13,8,7,3,7,8,0,0,0,0,0,0,1,1,2,654,Weekday,2,1,25,26.16
2371,Graduation,Married,0,50,50,22,48.15,1.23,27.16,3.7,4.94,14.81,3,2,0,4,7,0,0,0,0,0,0,0,1,2,81,Weekday,2,0,9,9
4303,PhD,Live_in,0,0,100,76,78.1,1.46,8.76,1.46,1.46,8.76,0,0,0,1,20,0,0,0,0,0,0,0,1,3,137,Weekday,1,0,1,137
6825,Graduation,Live_in,1,50,50,86,81.25,0,18.75,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2,2,16,Weekday,2,0,4,4
1072,PhD,Single,1,0,100,64,75.27,0,18.28,0,0,6.45,2,2,1,3,6,0,0,0,0,0,0,0,1,1,93,Weekday,1,0,8,11.625
4964,PhD,Live_in,2,0,0,90,58.72,0.95,33.85,6.48,0,0,1,2,11,4,1,0,0,0,0,0,0,0,1,0,1158,Weekday,0,0,18,64.33333333
2461,Master,Single,1,50,50,79,60.47,2.33,25.58,0,2.33,9.3,2,1,0,3,3,0,0,0,0,0,0,0,1,1,43,Weekday,2,0,6,7.166666667
10736,Graduation,Single,2,0,100,28,34.23,0,34.23,14.89,7.87,8.79,2,6,9,5,2,0,0,0,0,0,0,0,1,1,1525,Weekday,1,0,22,69.31818182
3194,PhD,Single,2,0,0,86,33.5,0.98,44.39,6.34,14.8,0,1,4,4,10,1,0,0,0,0,0,0,0,1,0,1230,Weekday,0,0,19,64.73684211
10839,Graduation,Live_in,0,50,50,42,20.69,17.24,17.24,27.59,0,17.24,2,1,0,3,4,0,0,0,0,0,0,0,0,0,29,Weekday,2,0,6,4.833333333
49,Graduation,Single,0,100,0,39,8,12,24,16,4,36,1,1,1,2,7,0,0,0,0,0,0,0,1,0,25,Weekend,1,0,5,5
4290,Graduation,Married,0,100,0,8,4.17,12.5,33.33,8.33,20.83,20.83,1,1,0,2,7,0,0,0,0,0,0,0,1,0,24,Weekday,1,0,4,6
10219,Graduation,Live_in,0,100,0,40,15.79,5.26,39.47,15.79,15.79,7.89,1,1,0,3,8,0,0,0,0,0,0,0,1,2,38,Weekend,1,0,5,7.6
4211,Basic,Married,0,100,0,5,7.02,21.05,8.77,5.26,28.07,29.82,2,2,0,3,7,0,0,0,0,0,0,0,0,3,57,Weekend,1,0,7,8.142857143
1135,Master,Live_in,0,50,50,96,38.3,4.26,40.43,0,4.26,12.77,5,3,0,4,7,0,0,0,0,0,0,0,1,0,47,Weekend,2,0,12,3.916666667
6299,PhD,Divorced,1,0,100,28,39.85,5.9,22.88,4.8,2.21,24.35,6,6,8,4,7,1,0,0,0,0,0,1,1,3,813,Weekday,1,2,24,33.875
10846,Master,Married,1,100,0,22,51.99,1.43,19.87,3.97,0.64,22.1,6,7,1,8,7,1,0,0,0,0,0,0,0,0,629,Weekday,1,1,22,28.59090909
347,Graduation,Divorced,1,0,100,30,60.74,7.16,18.83,3.45,0.8,9.02,4,7,1,5,9,0,0,0,0,0,0,0,0,3,377,Weekday,1,0,17,22.17647059
6543,Master,Live_in,2,0,0,45,32.32,10.42,43.8,4.96,4.71,3.78,1,3,6,4,2,0,0,0,0,0,0,0,2,3,1612,Weekday,0,0,14,115.1428571
10446,PhD,Married,2,0,0,58,25.24,3.16,61.18,4.12,3.16,3.16,1,5,4,7,2,0,1,1,1,0,0,1,1,3,729,Weekday,0,4,17,42.88235294
3479,Graduation,Single,0,0,0,49,8,16,22,24,4,26,1,2,0,3,7,1,0,0,0,0,0,0,2,1,50,Weekday,0,1,6,8.333333333
11075,Graduation,Married,1,50,50,37,67.78,0.74,23.7,2.59,0.74,4.44,4,3,3,5,4,0,0,0,0,0,0,0,0,1,270,Weekday,2,0,15,18
4442,Graduation,Single,1,0,100,70,17.51,10.73,19.77,14.69,7.91,29.38,2,1,1,5,3,0,0,0,0,0,0,0,1,2,177,Weekday,1,0,9,19.66666667
199,Master,Single,1,0,0,33,69.52,0.95,19.05,3.81,2.86,3.81,1,4,1,7,7,0,1,0,0,0,0,0,1,2,315,Weekend,0,1,13,24.23076923
6722,PhD,Married,2,0,100,98,62.45,3.65,17.73,9.78,1.83,4.56,3,10,3,7,6,0,0,0,0,0,0,0,2,0,767,Weekday,1,0,23,33.34782609
796,Master,Divorced,1,0,100,17,54.53,4.11,19.79,4.3,0.75,16.53,3,11,4,8,8,0,0,0,0,0,0,0,1,3,1071,Weekday,1,0,26,41.19230769
3749,Graduation,Live_in,2,0,0,54,39.68,5.76,37.78,10.06,5.76,0.95,1,6,5,12,3,0,0,0,0,0,0,0,1,2,1580,Weekend,0,0,24,65.83333333
8523,Graduation,Married,0,100,0,39,40,1.67,26.67,20,3.33,8.33,3,4,0,3,8,0,0,0,0,0,0,0,1,1,60,Weekend,1,0,10,6
310,Master,Married,1,0,100,81,57.59,0.87,27.75,6.28,4.71,2.79,4,4,4,9,4,0,0,0,0,0,0,0,1,1,573,Weekend,1,0,21,27.28571429
8629,Graduation,Widow,1,50,50,71,46.34,2.44,24.39,4.88,2.44,19.51,1,1,0,3,5,0,0,0,0,0,0,0,1,2,41,Weekday,2,0,5,8.2
236,Graduation,Married,0,50,50,62,16.47,13.53,17.06,17.06,8.24,27.65,3,2,1,4,6,0,0,0,0,0,0,0,2,2,170,Weekday,2,0,10,17
9930,PhD,Single,2,0,0,8,51.93,12.68,19.54,1.29,12.68,1.89,1,6,8,13,2,0,0,0,0,0,0,0,2,1,1167,Weekday,0,0,28,41.67857143
3483,Graduation,Married,1,0,0,76,68.09,2.82,13.37,10.03,3.8,1.9,3,2,8,12,8,0,1,0,1,1,0,1,1,2,1526,Weekday,0,4,25,61.04
4599,Master,Married,1,0,100,66,89.74,0,5.68,0,0,4.59,6,7,1,7,7,0,0,0,0,0,0,0,0,1,458,Weekday,2,0,21,21.80952381
7326,Master,Married,1,0,100,83,53.97,1.59,30.16,3.17,11.11,0,1,1,1,3,2,0,0,0,0,0,0,0,1,0,63,Weekday,1,0,6,10.5
7352,Graduation,Married,1,0,100,28,39.75,6.91,33.58,7.9,0.74,11.11,4,3,4,6,3,0,0,0,0,0,0,0,1,1,405,Weekday,1,0,17,23.82352941
2350,Graduation,Married,1,50,50,87,60.66,5.16,17.33,2.24,1.66,12.95,7,3,2,8,8,0,1,0,0,0,0,0,1,2,1027,Weekday,2,1,20,51.35
9145,Graduation,Single,2,0,100,43,40.87,1.76,31.8,8.32,10.89,6.36,2,5,9,6,2,0,0,0,0,0,0,0,1,2,1478,Weekday,1,0,22,67.18181818
2964,Graduation,Married,0,0,0,0,4.17,13.89,11.11,4.17,22.22,44.44,1,1,1,2,6,0,0,0,0,0,0,0,0,1,72,Weekday,0,0,5,14.4
5585,Graduation,Single,0,100,0,1,25,4.17,35.42,12.5,2.08,20.83,2,2,0,3,8,0,0,0,0,0,0,1,1,2,48,Weekday,1,1,7,6.857142857
9687,Graduation,Single,2,0,0,1,25.34,23.97,35.26,6.89,4.13,4.41,1,5,4,6,2,0,0,0,0,0,0,0,1,0,726,Weekday,0,0,16,45.375
3732,Master,Married,1,0,100,72,45.7,0,27.79,10.47,8.02,8.02,6,5,7,9,4,0,0,0,0,0,0,0,1,2,860,Weekday,1,0,27,31.85185185
6303,PhD,Live_in,2,0,0,72,27.39,4.88,49.9,5.08,10.75,2,0,5,5,12,1,0,0,0,0,0,0,0,0,1,1497,Weekday,0,0,22,68.04545455
11176,PhD,Live_in,2,0,100,12,75.96,1.82,16.77,3.84,0.81,0.81,2,5,4,7,3,0,0,0,0,0,0,0,1,0,495,Weekend,1,0,18,27.5
2986,Graduation,Married,0,50,50,89,35,10,20,10,5,20,1,1,0,2,6,0,0,0,0,0,0,0,0,0,20,Weekend,2,0,4,5
7462,Graduation,Single,0,0,0,67,11.93,0,39.65,8.95,27.54,11.93,3,10,2,4,9,0,0,0,0,0,0,0,2,3,570,Weekend,0,0,19,30
3900,Graduation,Married,2,0,100,54,83.49,1.82,6.37,0,0.91,7.41,1,9,2,9,5,0,0,0,0,0,0,0,1,0,769,Weekend,1,0,21,36.61904762
7034,Master,Married,0,100,0,34,14.55,12.73,16.36,23.64,10.91,21.82,2,2,0,3,8,0,0,0,0,0,0,0,0,1,55,Weekday,1,0,7,7.857142857
9493,PhD,Single,2,0,0,15,46.46,2.93,44.47,1.27,3.93,0.94,1,5,4,8,3,0,0,1,1,0,0,1,0,2,1808,Weekday,0,3,18,100.4444444
1143,Graduation,Married,0,100,0,43,12.73,18.18,23.64,5.45,20,20,2,2,0,3,7,0,0,0,0,0,0,0,1,1,55,Weekday,1,0,7,7.857142857
1,Graduation,Single,1,0,0,0,80.42,0.87,11.09,1.21,0,6.41,1,7,3,7,5,0,0,0,0,1,0,1,1,0,577,Weekday,0,2,18,32.05555556
3855,Graduation,Married,0,0,0,74,18.52,1.85,29.01,11.73,12.96,25.93,1,3,2,2,8,0,0,0,0,0,0,0,1,2,162,Weekend,0,0,8,20.25
5536,Graduation,Live_in,2,0,100,61,76.24,1.94,14.67,2.55,2.91,1.69,1,5,10,4,6,0,1,1,1,1,0,1,1,2,1957,Weekend,1,5,20,97.85
5989,Master,Divorced,2,0,100,51,47.72,7.74,30.2,2.47,9.71,2.16,1,10,2,11,8,0,0,0,0,0,0,0,1,2,1576,Weekday,1,0,24,65.66666667
